,obs0,obs1,obs2,obs3,obs4,obs5,obs6,next_obs0,next_obs1,next_obs2,next_obs3,next_obs4,next_obs5,next_obs6,env_id0,env_vec0,env_vec1
37,0.47048657209861616,0.06584084088748346,0.08586840694172794,-0.07296670126668676,-0.19671548962243507,0.17686839196825338,-0.13511023664725397,0.47473034145281423,0.06223469676834743,0.08421764631554915,-0.0715639669926605,-0.1979357823141229,0.17613960133709422,-0.13560914636856666,0.0,0.0,0.0
38,0.4743634811348132,0.06254643641955994,0.07229588820031756,-0.06143344991484713,-0.20422105205670205,0.17322329652297525,-0.13511912950026123,0.47793647247943244,0.05951028608957638,0.07090604984269323,-0.060252434406796805,-0.20803767336128282,0.1712356724055803,-0.1358707939936326,0.0,0.0,0.0
39,-0.2737576665252439,0.508196974339434,0.5590080756199994,0.23788329919749857,0.5619005172817263,-0.39050099726473664,-0.15912869024820425,-0.24613049345243632,0.519953589967519,0.5482615326967599,0.2333101575971516,0.5791956208285857,-0.40815243983237137,-0.13928396114333122,0.0,0.0,0.0
40,-0.24851877440105466,0.5189372680640514,0.47065022838404236,0.20028302627270064,0.5815628569784896,-0.40521145655682866,-0.140459597285411,-0.22525840324827492,0.5288356113469183,0.4616023038517325,0.19643272386651683,0.5933105143617021,-0.41075564873157655,-0.13839803371036644,0.0,0.0,0.0
41,-0.2272691881061963,0.5279799311575969,0.3962583854128963,0.1686259218207997,0.5994236693362753,-0.41354585485331774,-0.1364788544487569,-0.20768539410964013,0.5363137240487604,0.38864059251641586,0.16538420531284376,0.6144640322562315,-0.4159177943284772,-0.14123870728378607,0.0,0.0,0.0
42,-0.2093783506050579,0.5355932942480262,0.33362505431933903,0.14197259767384598,0.6176072988625768,-0.4165416167473749,-0.14399062142996508,-0.19289000719985316,0.542609832467409,0.32721134381518513,0.13924327285481972,0.631745755178175,-0.41586919088835717,-0.15795852201325117,0.0,0.0,0.0
43,-0.19431537186981598,0.5420032751294418,0.2808916630334593,0.11953214708993515,0.6310620547153676,-0.41334316511225816,-0.15735731126607033,-0.18043320642752397,0.5479107663794659,0.2754917154383888,0.11723422438464284,0.6366652965467552,-0.405711934789842,-0.16957003303372847,0.0,0.0,0.0
44,-0.18163327532939894,0.5474000826128214,0.23649340881389824,0.10063867550520982,0.6374958186575523,-0.4051638418191069,-0.17112132633293203,-0.1699453505554441,0.5523738249025312,0.2319469868931362,0.09870396670005493,0.638100988709559,-0.3960756144178588,-0.18156188708534873,0.0,0.0,0.0
45,-0.17095573435377762,0.5519438607537367,0.19911282452607157,0.0847315408784766,0.6407521828489704,-0.39379156541498916,-0.1845970843412823,-0.16111522452197197,0.5561314441656202,0.19528501843764678,0.08310263571464183,0.6426057140105998,-0.38276172278273185,-0.19537875421582285,0.0,0.0,0.0
46,-0.1619659051940066,0.5557694409430324,0.16764068432007928,0.07133871728338963,0.640535006503899,-0.3782122902049959,-0.20028750297600476,-0.15368080449198548,0.5592951271989856,0.16441790832041445,0.06996727987343003,0.6366353565209792,-0.3626717067685673,-0.2154630218396317,0.0,0.0,0.0
